Attr1;Attr2;Attr3;Attr4;Attr5;Attr6;Attr7;Attr8;Attr9;Attr10;Attr11;Attr12;Attr13;Attr14;Attr15;Attr16;Attr17;Attr18;Attr19;Attr20;Attr22;Attr23;Attr24;Attr25;Attr26;Attr28;Attr30;Attr31;Attr32;Attr33;Attr34;Attr35;Attr36;Attr38;Attr39;Attr40;Attr41;Attr42;Attr43;Attr44;Attr45;Attr46;Attr47;Attr48;Attr49;Attr50;Attr51;Attr52;Attr53;Attr54;Attr56;Attr57;Attr58;Attr59;Attr60;Attr61;Attr62;Attr63;Attr64;Class;Sample
0,12324;0,63096;0,059464;1,1331;5,3378;0;0,12324;0,58489;1,8335;0,36904;0,14533;0,27574;0,084158;0,12324;1492,5;0,24455;1,5849;0,12324;0,067215;0,24342;0,13979;0,067215;0,26838;0,12324;0,24455;0,12047;0,31089;0,073393;95,974;3,8031;2,6938;0,13377;1,8335;0,55308;0,072958;0,21135;0,1231;0,076242;82,006;81,762;100,79;1,1303;0,26257;0,10872;0,059299;0,80257;0,44692;0,26294;0,74763;1,1205;0,072958;0,33394;0,9334;0,49869;1499,5;4,4642;88,972;4,1024;3,7144;NB;T
0,051967;0,45889;0,12904;1,4113;17,229;0;0,051967;1,1792;1,5167;0,54111;0,094505;0,16566;0,095361;0,051967;1158,1;0,31517;2,1792;0,051967;0,034264;11,111;0,064982;0,034264;0,22179;0,089452;0,31517;0,23155;0,20078;0,045288;77,652;4,7005;3,2132;0,042129;1,5167;0,63363;0,027777;0,54546;0,097031;0,042846;65,369;54,258;1,1255;1,2642;11,429;-0,027681;-0,018251;0,96479;0,3137;0,21274;0,971;1,137;0,027777;0,096039;0,96713;0,171;32,849;6,7271;75,495;4,8348;2,7216;NB;T
-0,015946;0,83295;-0,078134;0,66283;-69,949;0,025361;-0,015946;0,20055;0,61844;0,16705;-0,000072;-0,068812;0,18603;-0,015946;2642,5;0,13813;1,2005;-0,015946;-0,025785;17,958;-0,000072;-0,025785;0,007989;0,11301;0,13813;-0,092314;1,3467;-0,000918;116,1;3,1439;0,87466;-0,11011;0,61844;0,30437;-0,17805;0,032992;0,21207;-0,000116;86,143;68,184;-0,52407;0,53153;15,244;-0,13107;-0,21194;0,18441;0,23174;0,31808;0,19736;0,35961;-0,17805;-0,09546;1,0219;0,82206;20,325;5,3531;136,77;2,6687;0,73068;NB;T
0,13542;0,63431;0,22695;1,7944;49,434;0;0,13542;0,57653;1,4915;0,36569;0,15493;0,47401;0,11977;0,13542;1296;0,28164;1,5765;0,13542;0,090795;6,7638;0,15225;0,090795;0,45986;0,13542;0,28164;0,46568;0,28404;0,10077;77,027;4,7386;2,1343;0,13773;1,4915;0,62592;0,092339;0,80505;0,10817;0,10208;69,168;62,405;4,8997;1,6976;7,4519;0,10903;0,073097;0,8082;0,28569;0,21103;0,75037;1,2843;0,092339;0,37032;0,91057;0,71158;53,964;5,8489;69,914;5,2207;3,0605;NB;T
-0,11321;0,72599;0,23905;1,3293;21,148;0;-0,11321;0,37743;2,242;0,27401;-0,10407;-0,15595;-0,040802;-0,11321;-2896,7;-0,12601;1,3774;-0,11321;-0,050496;9,7134;-0,10646;-0,050496;-0,3089;0,16775;-0,12601;6,8371;0,21677;-0,046419;112,58;3,2422;3,2422;-0,11178;2,242;0,27401;-0,049857;0,38894;-0,28561;-0,047486;111,14;101,42;-1,8975;1,2471;9,2521;-0,1282;-0,05718;1,3293;0,72599;0,30843;7,8372;7,8372;-0,049858;-0,41317;1,0498;0;37,577;3,5987;118,19;3,0882;64,126;NB;T
0,014635;0,59418;0,026616;1,0899;-21,245;-0,00852;0,01565;0,68298;1,4629;0,40582;0,055732;0,052841;0,064328;0,01565;2304,6;0,15838;1,683;0,01565;0,010697;27,685;0,052993;0,010004;-0,017237;0,3983;0,15667;0,039302;0,4052;0,032915;71,052;5,1371;2,5606;-0,058497;1,4629;0,57232;-0,039986;0,007437;0,15067;0,036223;79,984;52,299;0,13189;0,7152;26,621;-0,025465;-0,017407;0,54324;0,29617;0,19466;0,59924;0,84511;-0,039986;0,036064;0,99142;0,4103;13,184;6,9791;73,893;4,9396;2,1602;NB;T
0,059235;0,82791;0,10656;1,4085;8,8528;0;0,07515;0,20787;1,0277;0,17209;0,11454;0,28811;0,14985;0,07515;1962,2;0,18602;1,2079;0,07515;0,073126;25,317;0,11452;0,057639;0,14717;0,059269;0,16679;0,16844;0,77652;0,10757;102,89;3,5474;1,1176;0,1024;1,0277;0,65661;0,099642;0,17002;0,14272;0,11143;114,73;89,418;0,83099;1,1352;28,119;0,035664;0,034703;0,44376;0,26084;0,2819;0,27204;1,0379;0,099642;0,3442;0,92957;2,8154;14,417;4,082;92,64;3,94;1,6245;NB;T
0,16168;0,14041;0,76226;6,4288;21,921;0;0,16168;6,122;1,7694;0,85959;0,16168;1,1515;0,21919;0,16168;132,14;2,7621;7,122;0,16168;0,091378;8,5507;0;0,091378;0,69567;0,81966;2,7621;7,8313;0,079355;0,20362;51,011;7,1552;7,1552;0,005014;1,7694;0,85959;0,002834;4,796;0,020696;0;47,294;38,744;3,9006;6,1336;15,059;-0,22615;-0,12781;6,4288;0,14041;0,13976;8,8313;8,8313;0,4322;0,18809;0,57725;0;42,686;9,4209;28,964;12,602;18,178;NB;T
-0,046153;0,46383;-0,2648;0,39035;-232,18;0;-0,041039;1,156;0,57357;0,53618;-0,007803;-0,094484;0,077404;-0,041039;3813,3;0,095717;2,156;-0,041039;-0,07155;30,628;-0,008002;-0,080467;-0,14488;0,35588;0,08469;-0,31886;0,80556;-0,071544;276,87;1,3183;1,2345;0,000962;0,57357;0,53638;0,001678;0,007038;0,19967;-0,013952;105,95;75,322;-0,95895;0,27954;30,679;-0,093437;-0,16291;0,36554;0,43434;0,75854;0,64564;0,64589;0,001678;-0,086079;1,0712;0,000377;11,917;4,8459;276,4;1,3205;0,69067;NB;T
-0,004433;0,80838;0,00993;1,0199;-57,532;0;-0,002556;0,23704;1,2495;0,19162;0,037029;-0,005129;0,064404;-0,002556;3666,7;0,099545;1,237;-0,002556;-0,002046;55,907;0,016992;-0,003548;0,074146;0,023021;0,097223;0,020197;0,62096;0,016284;147,47;2,4752;1,5261;0,015781;1,2495;0,46719;0,01263;0,070141;0,26941;0,0136;138,29;82,384;-0,023162;0,63595;56,622;-0,066034;-0,05285;0,62885;0,49843;0,40401;0,38975;0,95026;0,01263;-0,023134;1,002;1,4382;6,5287;4,4305;145,6;2,5068;2,5414;NB;T
-0,11913;1,5622;-0,050495;0,94238;-14,725;-2,0361;-0,11913;-0,35989;3,4282;-0,56222;-0,078927;-0,13594;0,022476;-0,11913;7400,2;0,049323;0,64011;-0,11913;-0,034749;6,2318;-0,080983;-0,034749;-0,66869;-1,1982;0,049323;-0,28986;0,45307;-0,026541;90,338;4,0404;2,2663;-0,11231;3,4282;0,12371;-0,032762;0,041965;0,45205;-0,023623;84,007;77,775;-2,0352;0,87558;6,0341;-0,27716;-0,080848;0,5286;0,87629;0,2475;-3,2273;0,71014;-0,032762;0,21188;1,0342;-1,22;58,57;4,693;93,298;3,9122;19,679;NB;T
0,049424;0,67341;0,23785;1,5625;-35,658;0;0,067651;0,48497;1,1073;0,32659;0,10579;0,15998;0,1184;0,067651;1874,8;0,19469;1,485;0,067651;0,061094;104,63;0,099984;0,044634;0,049666;0,26147;0,16762;0,70104;0,5597;0,092998;157,99;2,3103;1,4508;0,13036;1,1073;0,57713;0,11772;0,15265;0,13734;0,090292;196,51;91,883;0,15571;0,81183;118,59;0,036531;0,03299;0,98115;0,42287;0,43284;0,96259;1,701;0,11772;0,15134;0,93986;0,76715;3,4885;3,9725;139,39;2,6186;3,2638;NB;T
-0,026006;0,21862;0,51641;3,9198;83,537;0,24165;-0,026006;3,5741;1,3603;0,78138;-0,025998;-0,14704;0,031212;-0,026006;1879,5;0,1942;4,5741;-0,026006;-0,019118;60,95;-0,027954;-0,019118;0,32144;0,70734;0,1942;1,6836;0,10258;-0,019112;50,255;7,2629;5,8757;0,075714;1,3603;0,78138;0,055662;0,48718;0,1799;-0,020551;162,91;101,96;-0,11449;2,6355;64,543;-0,096417;-0,070881;3,1711;0,17686;0,13769;2,5475;2,5475;0,055662;-0,033282;1,0179;0;5,9885;3,5799;47,458;7,691;4,4348;NB;T
0,011179;0,85284;0,084142;1,0987;8,7711;0;0,014437;0,17255;3,1513;0,14716;0,027344;0,016928;0,008907;0,014437;11091;0,03291;1,1725;0,014437;0,004581;0,50564;0,025423;0,003548;0,54719;0,12974;0,02909;1,3353;0,23658;0,00866;100,95;3,6157;3,6157;0,067658;3,1513;0,14716;0,02147;0,13166;0,72794;0,008067;95,521;95,015;2,5608;1,0935;0,51673;0,011793;0,003742;1,0987;0,85284;0,27657;2,3353;2,3353;0,02147;0,075969;0,99543;0;721,86;3,8415;98,781;3,6951;50,009;NB;T
-0,22076;0,67844;0,1673;1,3326;1,9873;-0,15961;-0,22076;0,47397;2,9224;0,32156;-0,20651;-0,43883;-0,072437;-0,22076;-1169,8;-0,31203;1,474;-0,22076;-0,075541;18,241;-0,20796;-0,075541;-0,38147;-0,36763;-0,31203;0,50755;0,22897;-0,072393;60,924;5,9911;4,4424;-0,091485;2,9224;0,48729;-0,031304;0,027716;-0,11371;-0,071158;81,985;63,744;-1,5116;1,0422;17,687;-0,21703;-0,074262;0,98811;0,50307;0,16692;0,97552;1,4783;-0,031304;-0,68654;1,0755;0,51539;20,01;5,726;62,831;5,8092;8,8659;NB;T
0,061453;0,66292;-0,092584;0,84917;-90,374;0;0,061453;0,50847;1,3738;0,33708;0,089965;0,10011;0,067836;0,061453;2596,3;0,14058;1,5085;0,061453;0,044731;69,508;0,089965;0,044731;0,18433;-0,027618;0,14058;-0,19339;0,4368;0,058653;146,49;2,4917;2,3072;-0,15566;1,3738;0,34429;-0,1133;0,13787;0,18156;0,065485;116;46,494;0,23489;0,42296;62,434;0,058223;0,04238;0,78629;0,61383;0,40133;0,70407;0,71913;-0,1133;0,18231;0,96207;0,021386;5,2512;7,8505;163,08;2,2381;2,8696;NB;T
0,1584;0,6749;0,06477;1,3514;37,066;0;0,1584;0,4817;0,82722;0,3251;0,18426;0,8593;0,37211;0,1584;800,29;0,45609;1,4817;0,1584;0,19149;0,1458;0,18413;0,19149;0,18769;0,1584;0,45609;0,086257;0,78234;0,22275;92,551;3,9438;1,0772;0,10024;0,82722;0,56792;0,12117;0,17743;0,067448;0,22259;95,483;95,338;479,37;1,3496;0,1659;0,034715;0,041965;0,3691;0,18434;0,25356;0,43295;0,75633;0,12117;0,48724;0,82665;0,74693;2503,4;3,8285;81,336;4,4876;1,1016;NB;T
0,011118;0,49832;0,33747;2,4066;82,342;-0,000113;0,011118;1,0067;1,3849;0,50168;0,026803;0,046338;0,098601;0,011118;1332;0,27403;2,0067;0,011118;0,008028;5,779;0,026684;0,008028;0,14107;0,3136;0,27403;0,79855;0,33291;0,016718;61,598;5,9255;2,8529;-0,036745;1,3849;0,57924;-0,026532;0,23475;0,10919;0,019268;137,33;131,55;0,50701;2,3152;5,6297;-0,098753;-0,071306;1,1587;0,23992;0,16876;1,1871;1,3707;-0,026532;0,022161;0,99234;0,15462;63,159;2,7746;63,232;5,7724;3,2771;NB;T
0,20378;0,57549;0,28839;1,5094;5,1797;0;0,26445;0,73766;4,3078;0,42451;0,27511;0,46715;0,070209;0,26445;694,51;0,52555;1,7377;0,26445;0,061389;9,0069;0,27422;0,047304;0,45058;0,41614;0,42012;1,9818;0,11786;0,061756;51,012;7,1552;7,0384;0,2573;4,3078;0,42451;0,059728;0,33939;0,06144;0,063657;56,121;47,114;1,917;1,3217;9,5791;0,23623;0,054837;1,4848;0,56609;0,13976;2,9172;2,9172;0,059728;0,48002;0,93887;0;40,524;7,7471;47,965;7,6097;29,603;NB;T
0,37261;0,18058;0,39837;3,8098;56,377;0;0,46128;4,5378;1,8139;0,81942;0,46176;3,2535;0,28207;0,46128;128,82;2,8334;5,5378;0,46128;0,2543;36,942;0,42446;0,20541;1,5842;0,62822;2,3424;0,8663;0,001121;0,25456;37,208;9,8098;7,7021;0,42311;1,8139;0,82159;0,23326;1,2936;0,012677;0,234;71,784;34,842;2,0296;2,5149;48,18;0,37408;0,20622;2,9912;0,14178;0,10194;1,7819;1,7866;0,23326;0,45472;0,752;0,00264;9,8804;10,476;28,529;12,794;3,9446;NB;T
0,017118;0,078846;0,14565;8,0851;81,743;0,051638;0,017167;3,1817;0,89168;0,25087;0,017167;0,83509;0,30336;0,017167;336,92;1,0834;12,683;0,017167;0,060967;114,52;0,019041;0,060796;0,052321;0,25087;1,0827;0,17468;0,11333;0,060967;23,761;15,361;0,2415;0,019041;0,34566;0,30916;0,067626;2,3369;0,029695;0,067626;153,18;38,661;0,19378;3,7877;102,11;-0,04921;-0,17477;2,108;0,020557;0,065099;0,30087;0,37078;-0,12148;0,068237;1,1215;0,23235;3,1873;9,4409;26,648;13,697;0,3377;NB;T
0,010116;0,4076;0,46579;4,3953;-91,403;-0,065874;0,010116;1,4534;1,7373;0,5924;0,010561;0,073737;0,40995;0,010116;208,9;1,7473;2,4534;0,010116;0,005823;62,505;0;0,005823;0,12478;0,40612;1,7473;1,1732;0,10372;0,014919;498,3;0,73249;0,24654;0,020227;1,7373;0,5924;0,011643;1,771;0,019352;0;75,639;13,134;0,034003;2,2267;1080,6;-0,70207;-0,40413;1,4793;0,13719;1,3652;1,4921;1,4921;0,94216;0,017076;0,060697;0;5,8396;27,79;28,823;12,663;4,3757;NB;T
-0,014656;0,38348;0,002364;1,0107;-16,441;-0,023353;0,022626;0,79626;1,0383;0,30535;0,022626;0,10243;0,10534;0,022626;2518,6;0,14492;2,6077;0,022626;0,042887;15,097;0,04445;-0,02778;0,046441;0,30535;0,047706;0,003043;0,69422;0,042887;158,68;2,3003;0,11591;0,04445;0,565;0,46795;0,084254;0,08818;0,16289;0,084254;140,98;125,88;-0,67163;0,91191;15,676;0,011499;0,021797;0,58216;0,22088;0,43473;0,39311;0,60244;0,036922;-0,047997;0,96308;0,5325;24,177;2,8996;152,82;2,3885;0,6792;NB;T
0,11475;0,10511;0,40016;5,2594;67,858;-0,65845;0,11475;8,5138;1,7101;0,89489;0,12196;1,2214;0,17175;0,11475;130,63;2,7942;9,5138;0,11475;0,067101;11,933;0,12092;0,067101;0,36014;-0,64655;2,7942;0,79099;0,061465;0,07132;21,52;16,961;15,16;0,11665;1,7101;0,90605;0,068211;0,82628;0,011684;0,070711;88,893;76,96;2,0525;4,6643;12,806;-0,058029;-0,033933;4,7008;0,093948;0,058959;1,7689;1,791;0,068211;0,12823;0,93311;0,012473;30,588;4,7427;20,052;18,202;3,3803;NB;T
0,19922;0,72077;0,20402;1,6379;28,129;0;0,19922;0,3874;1,7166;0,27923;0,24623;0,62286;0,21054;0,19922;727,91;0,50144;1,3874;0,19922;0,11605;20,158;0,23841;0,11605;0,41084;0,19922;0,50144;0,42849;0,37388;0,1381;74,837;4,8773;2,1643;0,15666;1,7166;0,49069;0,091258;0,24686;0,059973;0,13888;94,599;74,441;2,1013;1,3415;22,182;0,076202;0,04439;0,72681;0,31984;0,20503;0,58644;1,0306;0,091258;0,71346;0,88985;0,75731;18,107;4,9032;68,007;5,3671;3,6053;NB;T
0,061363;0,61997;0,072049;1,3836;11,938;-0,040418;0,061363;0,61298;1,0121;0,38003;0,065887;0,32674;0,06066;0,061363;3685,7;0,09903;1,613;0,061363;0,060628;14,459;0;0,060628;0,020945;0,33725;0,09903;0,097343;0,57696;0,12916;82,956;4,3999;1,3328;0,012201;1,0121;0,57273;0,012055;0,21603;623,57;0;79,079;64,62;1,5305;1,1702;17,71;-0,000033;-0,000033;0,41914;0,1878;0,22728;0,51345;0,77381;0,18358;0,16147;0,82238;0,50707;25,244;5,6484;67,727;5,3893;1,3675;NB;T
0,043362;0,38464;0,17426;1,8199;13,418;0;0,043362;1,5999;0,80269;0,61536;0,084239;0,20401;0,15294;0,043362;1143,6;0,31916;2,5999;0,043362;0,054021;66,269;0,084102;0,054021;0,24261;0,043362;0,31916;0,28419;0,44894;0,06752;103,33;3,5322;1,9519;0,051907;0,80269;0,76669;0,064667;0,13071;0,078416;0,10478;163,26;96,99;0,29754;1,1342;70,85;0,004703;0,005858;1,0057;0,21255;0,28311;1,0035;1,2503;0,064667;0,070465;0,94819;0,24592;5,5079;3,7633;96,652;3,7764;1,309;NB;T
0,063893;0,096388;0,56829;6,9145;316,44;0;0,063893;9,3747;0,6992;0,90361;0,063956;0,66497;0,2119;0,063893;237,46;1,5371;10,375;0,063893;0,091381;31,192;0,047519;0,091381;0,27347;0,88622;1,5371;1,6932;-0,5683;0,09147;53,165;6,8654;6,8437;0,039544;0,6992;0,90361;0,056557;5,1674;0,02438;0,067962;87,631;56,439;1,0693;6,2926;33,062;-0,036747;-0,052556;6,8927;0,096084;0,14566;2,6923;2,6923;0,056557;0,070709;0,91224;0;11,702;6,4671;50,159;7,2769;2,0833;NB;T
0,007988;0,42382;0,08217;1,3849;18,507;0,027351;0,010733;1,0543;1,0005;0,44683;0,010733;0,050277;0,18854;0,010733;1024,6;0,35623;2,3595;0,010733;0,013403;21,022;0,035072;0,009975;0,043925;0,44683;0,34976;0,11666;0,52418;0,013403;97,348;3,7494;0,082752;0,035072;0,85942;0,65717;0,043797;0,02891;0,079477;0,043797;131,94;110,92;0,17319;1,1689;21,032;-0,10517;-0,13134;0,69757;0,21347;0,26671;0,63438;0,93301;0,000472;0,017876;0,99953;0,47075;17,363;3,2906;97,302;3,7512;1,1369;NB;T
0,32226;0,35781;0,076114;1,2127;11,409;0;0,32226;1,7947;1,7067;0,64219;0,3288;0,90064;0,20975;0,32226;364,83;1,0005;2,7947;0,32226;0,18882;3,8981;0,32741;0,18882;0,73497;0,52252;1,0005;0,13446;0,15904;0,1911;94,68;3,8551;3,8551;0,32732;1,7067;0,64219;0,19178;0,28415;0,032846;0,19183;71,056;67,157;17,68;1,1618;4,8231;0,29169;0,1709;1,2127;0,35781;0,2594;1,1345;1,1345;0,19178;0,50182;0,81214;0;93,635;5,435;76,522;4,7699;3,0151;NB;T
0,058005;0,20746;0,08386;1,4042;-12,255;0,13376;0,059296;3,7873;1,1038;0,78572;0,059296;0,28582;0,13329;0,059296;910,92;0,40069;4,8202;0,059296;0,095075;59,522;0,059364;0,093006;0,13643;0,78572;0,39447;0,11833;0,26238;0,095075;134,02;2,7235;0,28615;0,059364;0,63293;0,78572;0,095185;0,214;0,081982;0,095185;144,51;84,988;0,57033;0,91398;65,701;0,035532;0,056972;1,4042;0,20746;0,36718;1,1087;1,1087;0,094057;0,073825;0,90594;0;6,1322;4,2947;121,41;3,0062;0,88006;NB;T
0,030486;0,15488;0,55598;4,7513;76,835;0;0,030486;5,4568;2,0073;0,84512;0,030663;0,2057;0,031229;0,030486;901,8;0,40474;6,4568;0,030486;0,015188;24,508;0,022708;0,015188;0,44466;0,72201;0,40474;1,8795;0,059397;0,015276;27,106;13,465;12,886;0,011539;2,0073;0,84512;0,005749;0,25489;0,094023;0,011313;121,18;96,672;0,22619;3,8419;24,65;-0,009491;-0,004728;4,5468;0,14821;0,074264;2,857;2,857;0,005749;0,036073;0,98496;0;14,893;3,7756;26,951;13,543;6,7856;NB;T
0,047014;0,68246;-0,17976;0,48784;-113,07;0;0,047014;0,4653;1,0227;0,31754;0,10877;0,13395;0,093488;0,047014;2605,4;0,14009;1,4653;0,047014;0,045971;36,385;0,10803;0,045971;0,31206;0,28258;0,14009;-0,2169;0,66402;0,089278;134,23;2,7192;1,3984;0,068308;1,0227;0,63254;0,066794;0,017529;0,14525;0,10563;58,914;22,529;0,46116;0,19737;38,99;0,059432;0,058114;0,25089;0,35098;0,36776;0,38315;0,76322;0,066794;0,14805;0,95717;0,99197;10,032;16,202;125,27;2,9138;1,2339;NB;T
0,024392;0,023691;0,76688;33,37;226,27;0;0,030821;41,21;0,73651;0,97631;0,031416;1,3009;0,079717;0,030821;147,28;2,4783;42,21;0,030821;0,041847;162,5;0,016921;0,033119;0,18453;0,46283;2,2069;3,6618;-0,2749;0,041847;11,974;30,483;30,483;0,014348;0,73651;0,97631;0,019482;9,6566;0,017622;0,022975;278,42;115,92;0,07439;19,53;165,73;-0,010971;-0,014896;33,37;0,023691;0,032806;4,6618;4,6618;0,019482;0,024984;0,96021;0;2,2462;3,1488;11,741;31,088;3,5167;NB;T
-0,15187;1,3941;-0,47717;0,58419;-222,78;0,30779;-0,15187;-0,30297;0,99368;-0,42238;-0,15187;-0,13234;-0,052223;-0,15187;-7734,7;-0,04719;0,7173;-0,15187;-0,12055;72,575;0,028957;-0,12055;0,30779;-0,42238;-0,04719;-1,4478;1,0453;-0,12055;330,39;1,1047;0,020771;0,028957;1,3507;-0,17585;0,022986;0,070455;0,39844;0,022986;170,81;98,239;-0,60628;0,36592;72,117;-0,05712;-0,045341;0,48088;1,1476;0,90519;-1,2815;-0,53352;-0,006358;0,35955;1,0064;-0,58368;5,0293;3,7154;332,49;1,0978;3,8222;NB;T
0,06158;0,50412;0,12807;1,4578;-8,1398;0;0,077346;0,98365;1,5681;0,49588;0,082228;0,27646;0,069586;0,077346;1686,2;0,21646;1,9837;0,077346;0,049323;37,158;0,076317;0,039269;0,25697;0,48359;0,18518;0,21627;0,30285;0,051855;66,278;5,5071;3,0563;0,027421;1,5681;0,71985;0,017486;0,11349;0,15546;0,048667;87,538;50,38;0,38574;0,88715;37,819;0,044543;0,028405;0,80901;0,27977;0,18158;0,8374;1,2156;0,017486;0,12418;0,95243;0,45167;9,823;7,2449;65,119;5,6051;2,6482;NB;T
0,071479;0,38122;0,1956;1,6512;43,254;0,13717;0,090755;1,6201;1,0568;0,61763;0,090755;0,30213;0,11643;0,090755;1262,1;0,28921;2,6232;0,090755;0,095844;33,922;0,049853;0,075487;0,17234;0,61763;0,23864;0,38808;0,39899;0,095844;122,36;2,983;0,13077;0,049853;1,003;0,69846;0,052648;0,018953;0,18073;0,052648;188,99;155,07;0,81224;1,3582;35,848;0,030357;0,032059;1,301;0,30038;0,33523;1,2254;1,3858;0,053709;0,11573;0,94629;0,13088;10,76;2,3538;115,79;3,1523;1,8787;NB;T
0,022155;0,54875;0,54093;2,8668;14,402;0;0,022155;0,82231;0,61232;0,45125;0,055542;0,07646;0,074853;0,022155;4370;0,083524;1,8223;0,022155;0,036181;304,95;0,041818;0,036181;0,058765;0,02013;0,083524;3,1947;0,77436;0,084626;185,12;1,9717;1,0411;0,041017;0,61232;0,70319;0,066985;0,2831;0,27927;0,068294;446,26;141,32;0,043306;1,1013;326,84;0,018139;0,029623;1,5138;0,28976;0,50718;2,6651;4,1531;0,066985;0,049097;0,96466;0,55833;1,1969;2,5829;172,72;2,1132;3,6164;NB;T
0,22288;0,24682;0,73052;3,9597;112,62;0;0,22288;3,0515;2,1631;0,75318;0,22288;0,903;0,10768;0,22288;386,8;0,94365;4,0515;0,22288;0,10304;18,377;0,16846;0,10304;0,74277;0,75318;0,94365;32,25;-0,16628;0,10304;45,172;8,0803;8,0803;0,16871;2,1631;0,75318;0,077995;2,4607;0,046094;0,077878;62,431;44,055;2,0465;3,5184;19,931;0,15843;0,073239;3,9597;0,24682;0,12376;33,25;33,25;0,077995;0,29592;0,89955;0;19,862;8,2852;41,648;8,7638;95,494;NB;T
-0,095207;0,55198;0,33431;1,6507;-92,558;-0,047577;-0,10147;0,81164;1,1284;0,44802;-0,058322;-0,1975;-0,059095;-0,10147;-3021,5;-0,1208;1,8116;-0,10147;-0,089925;197,68;-0,058371;-0,084376;-0,20398;0,002157;-0,10946;2,2005;0,44829;-0,056724;161,99;2,2532;2,0972;-0,02924;1,1284;0,44802;-0,025914;0,11296;-0,78017;-0,051731;255,56;57,883;-0,1558;0,46125;192,68;-0,093158;-0,082561;1,5364;0,51377;0,44382;2,949;2,949;-0,025914;-0,21251;1,0898;0;1,8464;6,3059;166,19;2,1962;7,4272;NB;T
0,08993;0,52384;0,2997;1,8431;-0,84516;0;0,11116;0,909;1,8961;0,47616;0,15571;0,31269;0,081146;0,11116;1242,7;0,29372;1,909;0,11116;0,058625;57,416;0,1521;0,047429;0,40276;0,37103;0,25319;0,86914;0,27463;0,071284;74,747;4,8831;3,3138;0,16022;1,8961;0,63372;0,084499;0,023988;0,089638;0,080215;124,48;67,066;0,30151;1,004;62,715;0,10939;0,057694;1,2507;0,35548;0,20479;1,3809;1,8378;0,084499;0,18886;0,94172;0,33088;6,3571;5,4424;68,431;5,3338;5,4988;NB;T
0,12084;0,29234;0,5955;3,0506;0,74823;0;0,14896;2,4207;4,3129;0,70766;0,18602;0,51292;0,039335;0,14896;628,97;0,58031;3,4207;0,14896;0,034537;49,37;0,18356;0,028019;0,27735;0,47379;0,48415;5,2193;0,029682;0,037233;25,448;14,436;14,341;0,1477;4,3129;0,70766;0,034246;0,57797;0,047708;0,042562;60,769;11,399;0,20715;1,0418;50,79;0,16287;0,037764;3,0304;0,29041;0,069271;6,2024;6,2024;0,034246;0,17076;0,96598;0;7,3932;32,02;24,577;14,851;37,801;NB;T
-0,17578;1,0095;-0,23685;0,74793;-137,16;-0,18464;-0,17578;-0,009379;1,4707;-0,009468;-0,08359;-0,18708;-0,054089;-0,17578;-4631,7;-0,078805;0,99062;-0,17578;-0,11952;78,155;-0,08359;-0,11952;-0,21858;-0,34244;-0,078805;-0,79684;0,64815;-0,099615;221,31;1,6492;1,5351;-0,078897;1,4707;0,050467;-0,053644;0,061915;2,6615;-0,056835;159,97;81,814;-0,55818;0,41277;74,176;-0,17982;-0,12227;0,69617;0,93961;0,60634;-0,031853;0,16979;-0,053644;18,566;1,1133;-6,3303;4,6702;4,4613;233,19;1,5653;4,9481;NB;T
0,31924;0,027945;0,61223;24,348;494,87;0,5383;0,32194;34,785;0,44293;0,97206;0,32409;12,277;0,81022;0,32194;28,422;12,842;35,785;0,32194;0,72683;51,578;0,2853;0,72074;0,92052;0,85984;12,746;1,6934;-0,83677;0,73169;22,07;16,538;15,519;0,009258;0,44293;0,97206;0,020901;15,362;0,002891;0,6441;194,16;142,58;5,1004;21,961;52,68;0,24836;0,56071;22,847;0,026223;0,060466;2,6886;2,6886;0,020901;0,32842;0,5759;0;7,0766;2,56;21,609;16,891;1,2251;NB;T
0,030557;0,45894;0,45814;2,0032;-47,35;0;0,030557;1,1789;1,5765;0,54106;0,030686;0,066913;0,019419;0,030557;5471,7;0,066707;2,1789;0,030557;0,019383;148,73;0;0,019383;0,091031;0,45713;0,066707;5,3773;0,27505;0,045498;117,67;3,1019;3,0866;0,023767;1,5765;0,54106;0,015076;0,060002;266,08;0;205,46;56,731;0,047569;0,59657;165,52;-0,000057;-0,000036;1,9933;0,45666;0,32238;6,3506;6,3506;0,10145;0,056475;0,90271;0;2,4541;6,4338;105,73;3,4522;18,504;NB;T
0,039906;0,40186;-0,001464;0,99575;-88,387;0;0,039906;1,4884;1,1679;0,59814;0,055781;0,11571;0,15188;0,039906;826,95;0,44138;2,4884;0,039906;0,03417;43,029;0;0,03417;0,14857;0,26544;0,44138;-0,00223;0,29449;0,076436;145,91;2,5016;2,1469;0,00406;1,1679;0,59814;0,003476;0,28086;0,097444;0;77,057;34,028;0,28985;0,59655;58,247;-0,13747;-0,11771;0,85457;0,34488;0,39975;0,91099;0,91099;0,26126;0,066717;0,76686;0;8,4826;10,726;107,79;3,3863;1,7787;NB;T
